0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.392649969783768895e-04,-2.303929616531696922e-18,-4.360322944822520627e-17,2.604626977394989065e-02,-1.222267122398613265e-02,-4.555368435122072318e-02,7.720226702323575325e-17,-2.931894673228912715e-03,-2.931894673229070141e-03,-2.931894673228964757e-03,-2.931894673229001186e-03,0.000000000000000000e+00
0.000000000000000000e+00,5.703235003021623825e-03,-2.303929616531696922e-18,3.290258694024808060e-16,1.490462697739499132e-01,-1.352226712239861517e-01,7.744631564877929586e-02,-2.890644118205385240e-16,1.200681053267711046e-01,1.200681053267709381e-01,1.200681053267710491e-01,1.200681053267710074e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.031236670069897443e-02,2.848741208205662900e-17,2.793018628942075328e-16,2.720462697739499114e-01,-2.582226712239861777e-01,2.004463156487792941e-01,-3.023443048276435185e-16,2.171024568568195590e-01,2.171024568568215019e-01,2.171024568568202806e-01,2.171024568568207247e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.238435330281048574e-02,2.003063513666969442e-17,2.867668310582471939e-16,3.950462697739499096e-01,-3.812226712239861759e-01,3.147582745285268935e-01,-2.959000773523191465e-16,2.607232274275884665e-01,2.607232274275899098e-01,2.607232274275890771e-01,2.607232274275892991e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.360341423442806841e-02,1.807907122619578644e-17,2.745954231922541400e-16,5.180462697739499633e-01,-5.042226712239862296e-01,3.678481020724942985e-01,-3.234209846265027680e-16,2.863876680932218588e-01,2.863876680932231911e-01,2.863876680932224139e-01,2.863876680932225804e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.434998559068756396e-02,1.677802861921318112e-17,2.933460028935762680e-16,6.126357867912932686e-01,-6.272226712239862279e-01,3.850106825632654273e-01,-3.042568397720877453e-16,3.021049598039481365e-01,3.021049598039493578e-01,3.021049598039486361e-01,3.021049598039488027e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.477655946009420566e-02,2.209061926439215284e-17,3.118529277375485449e-16,6.888282960020646328e-01,-7.391038649248710124e-01,3.814867205298842490e-01,-3.022592056883945879e-16,3.110854623177720102e-01,3.110854623177735645e-01,3.110854623177726208e-01,3.110854623177728984e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.501269760969022385e-02,2.144009796090085018e-17,3.265938062527413931e-16,7.538168287078395036e-01,-8.259844039715840136e-01,3.649581758071024362e-01,-2.896075113798493556e-16,3.160567917829513740e-01,3.160567917829528728e-01,3.160567917829519291e-01,3.160567917829522067e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.514142003503105537e-02,2.077602413025347872e-17,3.137808558809853011e-16,8.115618268377177147e-01,-8.960917934570976628e-01,3.396761112305050623e-01,-2.972011676811804099e-16,3.187667375796005009e-01,3.187667375796019442e-01,3.187667375796010005e-01,3.187667375796012781e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.519757151870141862e-02,1.747937189953974180e-17,3.135712235501953494e-16,8.639377881745048393e-01,-9.535215976586270958e-01,3.078459161728456794e-01,-2.967377926871701368e-16,3.199488740779239948e-01,3.199488740779252716e-01,3.199488740779244944e-01,3.199488740779246609e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.519920047544918648e-02,1.616096511713842332e-17,2.898283722444139135e-16,9.119805394546902644e-01,-1.000700273793831085e+00,2.708428606714949893e-01,-3.041466105145661203e-16,3.199831679041928445e-01,3.199831679041940102e-01,3.199831679041932886e-01,3.199831679041934551e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.515694021279227061e-02,1.616096511713842332e-17,2.919213273978620628e-16,9.563126990514243531e-01,-1.039230126199325088e+00,2.296315805270844057e-01,-2.855157464886061956e-16,3.190934781640472617e-01,3.190934781640484275e-01,3.190934781640477058e-01,3.190934781640478723e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.507765108745766532e-02,1.483959371942171479e-17,2.986328921758212644e-16,9.973282058649622916e-01,-1.070254537085708169e+00,1.849467729004130589e-01,-2.856260886329162123e-16,3.174242334201609061e-01,3.174242334201619609e-01,3.174242334201612947e-01,3.174242334201614613e-01,0.000000000000000000e+00
