0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.392659808321134070e-04,-5.673135145978106062e-08,-1.624613168594498959e-06,2.604652850113748155e-02,-1.222268285217433838e-02,-4.555393145022010315e-02,1.694406617625344732e-06,-2.930155347427124655e-03,-2.933675424451342301e-03,-2.931286735968816667e-03,-2.932544035909633376e-03,0.000000000000000000e+00
0.000000000000000000e+00,5.703234019167887497e-03,-5.673135145978106062e-08,-1.486964741457944320e-04,1.490465285011375041e-01,-1.352226828521743418e-01,7.744606854977990895e-02,1.467414146658528801e-04,1.200698446525728935e-01,1.200663245755486663e-01,1.200687132640311933e-01,1.200674559640903805e-01,0.000000000000000000e+00
4.311022081554324458e-06,1.031271643239041642e-02,-4.159372475831895343e-06,-7.564486322182437995e-05,2.720465285011375300e-01,-2.582226828521743678e-01,2.004460685497799211e-01,7.760599535934137642e-05,2.172326840786576174e-01,2.169869555519341464e-01,2.171616686760003134e-01,2.170579709545915892e-01,0.000000000000000000e+00
6.322027276634105531e-08,1.238495157370323764e-02,-8.253462925465986625e-06,1.603098708582333717e-05,3.950465285011375283e-01,-3.812226828521743660e-01,3.147692828926682562e-01,-1.195217605472770491e-05,2.609793950264485685e-01,2.604922501769024179e-01,2.608395369325569590e-01,2.606321082707941938e-01,0.000000000000000000e+00
4.307672873955105482e-06,1.360420319417141553e-02,-1.252728534160071024e-05,1.259552588501698645e-04,5.180465285011375265e-01,-5.042226828521744197e-01,3.678620722886191685e-01,-1.227163075572482056e-04,2.867731983281736063e-01,2.860353575925009273e-01,2.865624858169746325e-01,2.862460701037001232e-01,0.000000000000000000e+00
8.687517551868479051e-07,1.435088340429875771e-02,-1.609034126950456526e-05,2.726939292505500562e-04,6.126769974826057341e-01,-6.272226828521744180e-01,3.850157115270887997e-01,-2.748699020627364247e-04,3.025957071033434920e-01,3.016520151711522546e-01,3.023292481744389026e-01,3.019184741000571770e-01,0.000000000000000000e+00
2.515605541487660462e-07,1.477750399073337294e-02,-1.782452622177641699e-05,4.893552727255122241e-04,6.889159264605112520e-01,-7.391248883819622195e-01,3.814654292561246995e-01,-5.016645799708922479e-04,3.116227840881239941e-01,3.105879102242392054e-01,3.113381670856709138e-01,3.108725272266926187e-01,0.000000000000000000e+00
4.396221378946453212e-06,1.501356744601312077e-02,-1.525440667310959756e-05,8.213760135543890202e-04,7.539590149453021528e-01,-8.260160904029133500e-01,3.648921286410592990e-01,-8.501102590227410313e-04,3.165048513263184482e-01,3.156453571440221983e-01,3.162874215438847836e-01,3.158627869264561960e-01,0.000000000000000000e+00
1.878621606193535090e-05,1.514209867365549217e-02,-4.113001939149540904e-06,1.320439111787280895e-03,8.117689359619930656e-01,-8.961240700165831186e-01,3.395449492755844290e-01,-1.376061831442760815e-03,3.188596154268067973e-01,3.187024396446835328e-01,3.188754549961361762e-01,3.186866000753544870e-01,0.000000000000000000e+00
